file_name,Male,Young,EyeGlasses
seed1276,0,1,0
seed16693,0,1,0
seed8857,1,1,1
seed16052,0,1,0
seed7140,0,0,0
seed8067,1,1,1
seed6563,0,1,1
seed6599,0,0,0
seed7949,0,1,0
seed0654,1,0,0
seed3192,0,1,0
seed19192,0,1,0
seed3879,1,1,0
seed4356,1,1,0
seed12851,0,1,0
seed0703,1,1,1
seed0763,1,0,0
seed5820,1,1,0
seed9778,1,1,0
seed3678,0,1,0
seed4529,1,1,0
seed5689,1,0,0
seed17908,1,0,1
seed17321,0,1,0
seed9968,1,1,0
seed16942,1,1,0
seed13010,0,1,0
seed11046,1,1,0
seed1398,0,1,0
seed4507,1,0,0
seed3892,0,1,0
seed11152,1,1,0
seed2982,0,0,0
seed13535,0,0,1
seed4574,0,1,0
seed16073,1,0,1
seed7747,1,0,0
seed11007,1,0,0
seed10430,0,1,0
seed10133,0,1,0
seed15178,0,1,0
seed19692,1,1,0
seed15469,0,1,0
seed4893,0,1,0
seed2900,1,1,0
seed8288,0,1,0
seed0844,1,0,0
seed18005,0,1,0
seed0061,0,1,0
seed5904,1,1,1
seed6052,0,0,0
seed18063,1,1,0
seed4277,1,0,0
seed1584,1,0,0
seed1946,1,1,1
seed13763,1,1,1
seed7413,1,0,0
seed6603,1,0,1
seed4786,0,1,0
seed9403,1,1,0
seed10298,0,1,0
seed15524,1,0,0
seed14054,0,1,0
seed7116,1,1,0
seed11690,1,0,0
seed18645,0,1,0
seed11100,1,1,0
seed19047,1,0,0
seed7867,1,0,1
seed10226,0,1,0
seed12483,1,1,0
seed2793,0,0,0
seed3638,1,0,0
seed2780,1,0,0
seed6663,0,1,0
seed1851,1,1,0
seed11032,0,1,0
seed10009,0,0,0
seed6877,1,1,0
seed5993,0,0,0
seed2570,1,0,0
seed15782,1,0,0
seed3724,0,1,0
seed0447,0,0,0
seed16866,1,0,1
seed6848,1,1,0
seed0453,0,1,0
seed14564,0,1,0
seed2537,0,1,0
seed5131,0,1,0
seed3086,0,1,0
seed14605,1,1,0
seed13165,0,0,0
seed15190,0,1,0
seed8026,0,1,0
seed13818,1,1,0
seed0566,0,1,0
seed15979,1,1,0
seed8017,1,1,0
seed14505,0,1,0
seed12060,0,1,0
seed2784,1,1,0
seed4227,0,1,0
seed15426,0,1,0
seed15993,0,1,0
seed19094,1,0,0
seed8786,1,1,0
seed2819,0,1,0
seed5431,1,1,0
seed11694,1,0,1
seed15842,1,1,0
seed19042,1,0,1
seed14856,1,1,0
seed9535,0,1,0
seed15572,1,1,0
seed10649,0,1,0
seed6890,1,1,0
seed15471,0,1,1
seed12386,0,1,1
seed6410,1,1,0
seed10433,0,1,0
seed12440,1,1,0
seed4029,1,1,0
seed7782,1,1,1
seed18483,0,1,0
seed0412,1,1,0
seed5403,1,0,0
seed8597,0,1,0
seed6477,0,1,0
seed3547,0,1,0
seed11862,0,1,0
seed0565,0,0,1
seed13764,0,1,0
seed1928,1,1,0
seed3971,1,0,0
seed19431,0,1,0
seed4681,0,1,0
seed16463,1,0,0
seed2700,0,1,0
seed6636,0,1,0
seed10506,0,1,0
seed19391,1,0,1
seed4410,0,1,0
seed17554,0,1,0
seed16579,1,0,0
seed2040,1,0,1
seed6173,0,1,0
seed18342,1,1,0
seed12039,0,0,0
seed2514,0,1,0
seed19737,1,1,0
seed3406,0,1,1
seed5825,0,1,0
seed3986,0,1,0
seed8100,1,0,0
seed19723,0,1,0
seed5972,1,1,0
seed8641,0,0,0
seed3583,1,1,0
seed19726,0,1,0
seed10057,0,1,0
seed19551,1,1,0
seed17709,1,0,1
seed7188,0,1,0
seed4290,1,1,1
seed10105,1,1,0
seed10284,0,1,0
seed12390,0,1,0
seed4216,0,1,0
seed9830,0,1,0
seed17944,1,1,0
seed2102,1,0,0
seed17189,0,1,0
seed1376,0,1,0
seed18841,0,1,0
seed2383,1,0,0
seed11483,1,0,1
seed7067,1,0,0
seed6720,0,1,0
seed16868,0,1,0
seed14702,0,1,0
seed15409,0,1,0
seed0498,0,1,0
seed18901,0,1,0
seed1842,0,1,0
seed0333,0,1,0
seed18215,1,0,0
seed16667,1,1,0
seed11469,1,0,1
seed11622,1,1,0
seed19285,1,0,0
seed19097,1,0,0
seed2615,0,1,0
seed3763,1,1,1
seed8431,1,1,0
seed15796,0,0,0
seed3313,1,1,0
seed9071,1,1,0
seed15617,1,0,0
seed0609,1,1,0
seed4552,1,1,0
seed6739,1,1,1
seed0122,1,0,0
seed8054,0,1,1
seed14958,0,1,0
seed8295,1,0,1
seed6594,1,1,0
seed7133,1,0,1
seed14817,0,1,0
seed18486,1,1,0
seed16664,1,1,0
seed5409,0,1,0
seed9833,0,0,0
seed19980,0,1,0
seed13604,1,1,0
seed15299,0,1,0
seed2633,1,0,0
seed17773,0,1,1
seed2729,0,1,0
seed16996,1,0,0
seed15077,1,0,0
seed1958,1,1,0
seed11494,0,1,0
seed7684,0,1,0
seed12321,1,1,0
seed14246,0,1,0
seed0427,1,1,0
seed16787,0,1,0
seed9669,0,1,0
seed3038,1,1,0
seed15040,1,0,0
seed18730,1,1,0
seed13611,1,1,0
seed15440,1,0,0
seed3028,0,1,0
seed0992,0,1,0
seed13666,0,1,0
seed1811,0,1,0
seed4239,1,1,0
seed6729,1,0,0
seed19556,0,1,0
seed3774,1,0,0
seed17340,0,1,0
seed4114,1,1,0
seed6014,0,1,0
seed2000,0,1,0
seed7037,0,1,0
seed14694,1,1,1
seed19960,0,1,0
seed9039,1,0,0
seed4876,1,1,0
seed1385,1,1,0
seed13163,1,0,1
seed7590,0,1,0
seed5808,1,0,0
seed14436,0,1,0
seed9948,0,1,0
seed5320,1,0,0
seed2415,1,1,0
seed3581,1,1,1
seed8226,1,1,0
seed4650,1,1,0
seed3045,1,1,0
seed10673,1,1,0
seed8632,0,0,0
seed9135,1,1,1
seed6345,0,1,0
seed1067,1,1,0
seed18500,1,1,1
seed6274,1,1,0
seed17590,1,1,0
seed2179,1,0,0
seed12983,1,0,0
seed8287,0,1,0
seed10168,1,1,1
seed14072,1,1,0
seed5591,0,1,1
seed14347,1,1,0
seed19965,0,1,0
seed8767,1,1,0
seed19455,1,0,0
seed5644,1,1,0
seed1853,1,1,0
seed16495,1,0,0
seed12654,1,1,0
seed15544,0,1,0
seed16874,1,1,0
seed7507,1,0,1
seed12087,1,0,1
seed14486,1,1,0
seed17635,0,1,0
seed19583,1,1,0
seed13727,1,0,0
seed7584,1,1,0
seed18690,1,0,0
seed12103,0,0,0
seed2021,1,1,0
seed2860,0,1,0
seed5857,1,1,0
seed15442,0,1,0
seed15610,1,1,0
seed19900,1,1,1
seed14731,1,1,0
seed12073,1,0,0
seed10639,1,1,0
seed14614,0,1,0
seed4631,0,1,0
seed2938,0,1,0
seed7513,1,1,0
seed15202,0,1,0
seed5698,0,1,0
seed17148,0,1,0
seed11492,0,1,0
seed14722,1,1,0
seed3685,1,1,0
seed9666,1,0,0
seed18091,0,1,0
seed8901,0,1,0
seed17318,1,1,0
seed1645,0,1,0
seed9899,0,1,0
seed16151,0,1,0
seed0641,0,1,0
seed11020,0,1,0
seed16399,0,0,0
seed12583,0,1,0
seed4357,1,1,0
seed10718,1,1,0
seed1086,1,1,0
seed19947,0,1,0
seed0576,0,1,0
seed6995,0,1,0
seed19736,1,0,1
seed5876,0,1,0
seed3297,0,1,0
seed3296,0,0,1
seed5161,0,1,0
seed7755,1,1,0
seed1428,1,0,0
seed13749,1,0,1
seed11392,1,1,0
seed14536,1,1,0
seed7842,0,0,0
seed15009,1,0,0
seed12716,0,1,0
seed9921,0,0,0
seed5653,1,0,0
seed3492,0,1,0
seed9500,0,1,0
seed7529,1,1,0
seed19460,0,1,0
seed6280,0,1,0
seed9192,1,1,0
seed15788,0,1,0
seed17577,1,1,0
seed19970,0,1,0
seed9349,1,1,0
seed3047,1,0,0
seed1300,1,0,0
seed17878,1,0,0
seed18025,1,1,0
seed19994,0,1,0
seed10478,0,0,1
seed4409,1,1,0
seed10743,1,0,0
seed2687,0,1,0
seed10579,1,0,0
seed9079,0,1,0
seed4219,1,1,0
seed12812,1,0,1
seed3485,0,1,0
seed15163,0,1,0
seed3710,1,1,0
seed13606,0,0,1
seed18525,1,1,0
seed15339,1,0,0
seed18416,0,1,0
seed0425,1,0,1
seed14560,1,1,0
seed0188,1,1,0
seed4661,0,1,0
seed13018,1,0,1
seed5400,0,1,0
seed0091,1,0,0
seed5802,1,1,0
seed11142,1,1,0
seed1679,1,1,1
seed13700,1,0,1
seed8028,1,1,0
seed10564,1,1,0
seed4797,1,0,0
seed5636,0,1,0
seed1182,1,1,1
seed2629,0,1,0
seed1245,0,1,0
seed13922,1,1,0
seed2661,0,1,0
seed7408,0,1,0
seed16867,0,1,0
seed7029,0,1,0
seed19378,0,1,0
seed12067,0,1,0
seed3475,0,1,0
seed19459,0,1,0
seed5659,0,0,1
seed11845,1,1,0
seed17675,1,1,0
seed6546,0,0,0
seed19218,0,1,0
seed7373,1,0,1
seed1452,0,1,0
seed0337,0,1,0
seed14428,0,0,0
seed4951,1,1,0
seed7089,0,1,0
seed15969,0,1,0
seed1266,1,0,0
seed5055,0,1,0
seed11362,1,0,1
seed9484,1,1,0
seed17655,0,1,0
seed3307,1,1,0
seed10885,0,1,0
seed11348,1,1,0
seed19828,0,1,0
seed0751,1,0,0
seed12178,0,0,1
seed19106,1,1,0
seed7193,1,1,0
seed0111,1,0,0
seed3572,0,1,0
seed8158,1,1,0
seed16670,0,1,0
seed9633,1,1,0
seed19182,1,0,0
seed16310,0,1,0
seed13786,1,0,0
seed19433,1,1,0
seed14119,1,1,0
seed13704,0,1,0
seed1518,0,1,1
seed17898,0,1,0
seed13509,1,1,0
seed1931,1,1,0
seed1742,0,1,0
seed16806,0,1,0
seed7871,1,1,0
seed5887,1,1,0
seed12480,0,1,1
seed15224,0,1,0
seed10892,1,0,1
seed12760,0,0,0
seed2892,0,1,0
seed10179,0,1,0
seed15833,0,0,0
seed19266,0,1,0
seed13574,0,0,0
seed14207,0,1,0
seed15762,1,1,0
seed9957,0,1,0
seed14891,1,1,0
seed6892,0,1,0
seed3469,1,1,0
seed0717,0,1,0
seed6411,0,1,0
seed12408,1,1,0
seed3802,1,0,1
seed15345,1,1,1
seed18095,0,1,0
seed14353,0,1,0
seed5467,0,1,0
seed12349,1,1,0
seed6631,0,1,0
seed19023,0,1,0
seed9140,1,1,0
seed0784,0,1,0
seed17470,0,1,0
seed5730,1,1,0
seed14893,0,1,1
seed0144,1,1,0
seed14211,1,1,0
seed18755,0,0,0
seed8033,0,1,0
seed9196,0,1,0
seed12101,1,1,0
seed9942,1,1,0
seed19072,1,0,0
seed5449,0,1,0
seed2827,1,1,0
seed17570,0,1,0
seed17303,1,1,1
seed0275,0,1,0
seed10364,1,1,1
seed9062,0,1,0
seed10868,0,1,0
seed7442,0,1,0
seed17045,1,1,0
seed1858,0,1,0
seed15621,0,1,0
seed3398,0,1,0
seed15066,1,0,1
seed16663,0,1,0
seed8201,0,1,0
seed9498,1,1,0
seed8507,1,1,0
seed0432,1,1,0
seed8068,1,1,0
seed8469,1,0,0
seed15313,0,1,0
seed10080,0,0,0
seed15722,0,1,0
seed14556,1,1,0
seed8535,1,1,0
seed15298,1,1,0
seed6250,0,1,0
seed18688,1,1,0
seed14250,1,1,0
seed12020,1,1,0
seed7694,0,1,0
seed17643,0,1,0
seed2451,1,0,0
seed17182,0,1,0
seed17207,0,1,0
seed17490,0,1,0
seed13119,0,1,0
seed4414,0,1,0
seed5870,1,1,1
seed5143,1,0,0
seed3538,0,1,0
seed16235,1,1,0
seed18391,0,1,0
seed13413,0,1,0
seed6501,1,1,0
seed9509,1,1,0
seed9096,1,1,0
seed0352,0,1,0
seed18243,0,1,0
seed15512,0,1,0
seed1323,1,1,0
seed4430,0,1,0
seed8091,1,1,0
seed13825,1,0,1
seed5939,0,1,0
seed9203,1,0,0
seed3289,1,1,0
seed11495,0,0,1
seed9261,1,1,0
seed4766,0,1,1
seed9190,1,1,0
seed7331,1,1,0
seed17383,1,0,1
seed8839,0,1,0
seed8545,0,0,0
seed2206,1,0,0
seed7553,1,1,0
seed18743,0,1,0
seed4895,1,1,1
seed7362,1,0,1
seed0182,0,1,0
seed7200,1,1,0
seed6596,0,1,1
seed1904,1,0,1
seed0410,0,0,0
seed5700,0,1,0
seed17200,0,1,0
seed5000,1,1,0
seed10451,0,1,0
seed6643,0,1,0
seed12071,0,1,0
seed16577,1,1,0
seed1492,0,1,0
seed0633,0,1,0
seed13384,1,1,0
seed6989,1,0,1
seed16391,1,1,1
seed18366,0,0,0
seed16376,0,1,0
seed12710,0,1,0
seed10858,0,1,0
seed16861,1,1,0
seed7205,0,1,0
seed6762,1,1,0
seed16115,1,0,1
seed16920,1,0,0
seed9381,1,1,0
seed12341,1,1,0
seed15583,0,1,0
seed5902,1,0,0
seed10323,1,1,0
seed10889,1,0,0
seed19599,1,1,0
seed9887,0,1,0
seed16631,0,1,0
seed12257,1,1,0
seed13868,1,1,0
seed14576,0,1,0
seed18867,0,1,0
seed17627,1,1,0
seed6159,0,1,0
seed7732,0,1,0
seed18411,0,1,0
seed16707,0,1,0
seed19788,0,1,0
seed18048,1,0,0
seed14184,1,1,0
seed2324,1,1,0
seed13091,1,1,0
seed16778,0,1,0
seed10949,0,1,0
seed13312,0,1,0
seed0397,0,1,0
seed17729,1,1,0
seed18345,0,1,1
seed5091,1,1,0
seed5755,1,1,0
seed11001,0,1,0
seed4733,1,0,0
seed5006,0,0,0
seed8548,0,1,0
seed7329,1,1,0
seed3370,0,1,0
seed8643,0,1,0
seed5965,1,0,0
seed16041,1,1,0
seed14334,0,1,0
seed3331,0,1,0
seed17505,1,0,0
seed4754,0,1,0
seed15174,1,1,0
seed15673,0,1,0
seed10909,0,1,0
seed10835,1,0,1
seed7532,1,0,0
seed18012,0,1,0
seed10350,1,1,0
seed6311,0,1,0
seed8566,1,1,0
seed6403,1,0,0
seed13053,1,1,0
seed6791,1,1,0
seed4399,1,1,0
seed16365,0,1,0
seed13046,1,0,0
seed11927,1,1,0
seed4752,1,0,1
seed8168,0,1,0
seed9582,0,1,0
seed9787,0,1,0
seed5932,1,1,0
seed4608,0,1,0
seed6530,0,1,0
seed7516,0,1,0
seed18672,1,1,0
seed3963,1,0,0
seed18624,1,0,0
seed19926,1,1,0
seed19860,0,1,0
seed12063,0,1,0
seed1828,1,0,1
seed18844,0,1,0
seed5121,0,1,0
seed18697,1,1,0
seed10918,1,0,0
seed9999,0,1,0
seed14700,1,1,0
seed14275,0,1,0
seed10036,1,0,0
seed1668,1,1,0
seed15650,1,0,0
seed15973,0,1,0
seed1521,0,1,0
seed2085,1,1,0
seed14589,0,1,0
seed1295,1,0,0
seed6764,1,1,0
seed8381,1,0,0
seed15420,1,1,1
seed1440,1,1,0
seed10959,0,1,0
seed4402,0,1,0
seed18920,1,0,0
seed10592,0,1,0
seed16339,0,1,0
seed2013,1,0,0
seed14068,1,1,0
seed10721,0,1,0
seed13257,0,0,0
seed8528,1,1,0
seed3821,1,1,0
seed10802,1,1,0
seed1606,0,1,0
seed19028,0,1,0
seed8149,1,1,0
seed11049,0,0,0
seed1214,1,1,0
seed13200,1,0,0
seed19856,0,1,0
seed10495,1,0,1
seed3073,1,1,0
seed8002,1,1,0
seed2319,0,1,0
seed10458,1,1,0
seed4938,0,1,0
seed2824,0,1,0
seed2124,1,0,0
seed4009,0,1,0
seed19253,0,1,0
seed17654,0,1,0
seed3660,1,1,1
seed6022,0,1,0
seed10608,1,0,0
seed10541,0,1,0
seed2381,0,0,0
seed7393,0,1,0
seed0191,1,0,0
seed12985,1,1,0
seed6431,1,1,0
seed0540,0,1,0
seed16318,1,1,0
seed6794,1,0,0
seed19088,0,1,0
seed5486,1,1,1
seed13408,1,0,0
seed7873,1,0,0
seed7536,0,1,0
seed6770,0,1,0
seed10581,0,1,0
seed14086,0,1,0
seed1508,0,1,1
seed10144,1,0,0
seed7495,0,1,0
seed12197,0,1,0
seed0220,1,1,0
seed5364,0,1,0
seed17199,0,1,0
seed16658,0,0,0
seed18093,1,1,1
seed19715,1,1,0
seed5910,0,1,0
seed11744,0,1,0
seed11390,0,1,0
seed17953,1,0,0
seed8662,0,1,0
seed12050,0,1,1
seed0287,0,1,0
seed15027,0,1,1
seed15995,1,0,0
seed12502,1,1,0
seed9811,0,1,0
seed11373,0,1,0
seed0690,1,1,0
seed6944,1,1,0
seed19125,0,1,0
seed1432,0,1,0
seed19859,1,1,1
seed18669,0,1,0
seed17809,1,0,0
seed3064,1,0,0
seed16144,0,1,0
seed3529,1,1,0
seed4520,1,1,0
seed13971,1,1,1
seed10003,1,1,1
seed14367,1,1,0
seed5152,0,1,0
seed10778,1,1,0
seed6628,0,1,0
seed5443,1,0,0
seed17225,1,0,0
seed15988,1,1,0
seed13515,1,1,0
seed18952,1,1,0
seed15916,0,1,0
seed5982,1,1,0
seed6654,1,1,0
seed10807,1,1,0
seed6797,1,0,1
seed11831,0,1,0
seed16189,1,1,0
seed18397,0,1,0
seed18433,1,1,0
seed3568,1,1,0
seed8623,0,1,0
seed0100,0,1,0
seed11425,0,1,0
seed11917,1,1,0
seed15822,0,1,0
seed16085,1,1,0
seed7810,0,1,0
seed10958,1,0,0
seed11852,1,0,0
seed7709,0,1,0
seed6793,1,1,0
seed1660,1,1,0
seed8265,0,1,0
seed5854,0,1,0
seed14471,1,0,0
seed6367,0,1,0
seed5758,1,1,0
seed17082,0,1,0
seed5291,1,0,0
seed3456,0,1,0
seed18232,1,0,0
seed2299,1,1,0
seed12905,0,1,0
seed7290,1,1,0
seed7102,0,1,0
seed15958,0,1,0
seed4762,1,1,0
seed4078,1,1,0
seed19068,1,1,0
seed2405,1,1,0
seed2136,0,1,0
seed13249,1,1,0
seed4034,0,1,0
seed16148,1,0,1
seed13452,1,1,0
seed19417,1,0,0
seed16161,0,1,0
seed18114,0,1,0
seed18620,1,1,0
seed19792,0,1,0
seed5669,1,1,0
seed7419,1,1,0
seed3540,0,1,0
seed9838,0,1,0
seed9987,1,0,1
seed10367,1,0,0
seed16623,0,1,0
seed13235,0,1,0
seed15639,0,1,0
seed17536,1,1,1
seed16895,1,0,1
seed14631,0,1,0
seed19133,1,1,0
seed4609,1,0,0
seed12637,1,1,0
seed11527,1,0,0
seed10605,0,1,0
seed6673,1,1,0
seed6147,1,1,0
seed12137,0,1,0
seed6953,1,1,0
seed13441,1,0,0
seed7629,0,1,0
seed9587,1,0,1
seed17281,1,1,0
seed3439,0,1,0
seed15928,0,1,0
seed2711,0,0,0
seed5073,0,1,0
seed5989,1,1,0
seed17706,1,0,1
seed9524,1,0,0
seed12595,0,1,0
seed13959,1,1,0
seed16172,0,1,0
seed0048,1,0,0
seed17316,0,1,0
seed1442,0,1,0
seed6075,1,1,0
seed7780,0,1,0
seed13471,1,1,0
seed11190,0,0,0
seed2474,0,1,0
seed19203,0,1,0
seed8983,1,1,0
seed14945,0,1,0
seed10864,0,1,0
seed2390,1,1,0
seed9286,1,1,0
seed19442,0,0,0
seed6669,1,1,0
seed16724,0,1,0
seed1613,1,1,0
seed15300,1,1,0
seed8649,1,1,0
seed4940,0,1,0
seed18167,1,0,0
seed2212,1,1,0
seed13238,1,1,0
seed10023,1,0,0
seed16208,0,1,0
seed8787,0,1,1
seed1633,0,1,0
seed19008,1,1,1
seed19622,0,1,0
seed15372,1,0,0
seed1935,1,0,0
seed11536,1,0,0
seed10726,0,1,0
seed8733,1,0,0
seed12537,0,1,0
seed0737,0,1,0
seed11960,0,1,1
seed1490,1,0,0
seed18002,1,1,1
seed3543,0,1,0
seed9235,0,1,0
seed18872,0,1,0
seed19527,0,1,0
seed14044,1,1,0
seed16291,0,1,0
seed6705,1,0,0
seed5672,1,1,0
seed8609,0,1,0
seed6972,0,0,0
seed15047,0,1,0
seed17785,0,1,0
seed7776,1,1,0
seed19554,1,1,0
seed18109,1,1,0
seed15518,0,1,0
seed2830,1,1,0
seed4984,1,1,0
seed6244,1,1,0
seed6510,1,1,0
seed0259,0,1,0
seed0363,0,0,0
seed5197,0,1,0
seed3132,0,1,0
seed7337,0,1,0
seed17561,1,1,0
seed6422,1,0,0
seed19630,0,0,1
seed19485,1,0,0
seed0583,1,1,0
seed8692,1,0,1
seed17246,0,1,0
seed9597,0,1,0
seed7620,1,1,0
seed4919,0,0,0
seed4199,1,1,0
seed13092,1,0,0
seed12495,1,1,0
seed11109,1,1,0
seed14217,1,1,0
seed13729,0,1,0
seed9739,0,1,0
seed10789,1,1,0
seed12646,1,1,1
seed9262,0,1,0
seed8740,1,1,0
seed14388,0,1,0
seed19387,0,1,0
seed2238,1,0,0
seed8154,1,1,0
seed18784,0,1,0
seed18067,0,1,0
seed17140,1,0,0
seed3364,1,1,0
seed10112,1,1,0
seed12800,0,1,0
seed12866,0,1,0
seed17252,1,1,0
seed14443,1,1,0
seed9732,1,0,1
seed5382,1,1,1
seed2648,0,1,0
seed1457,0,1,0
seed18554,0,0,0
seed12059,1,0,0
seed8672,1,1,0
seed12659,1,1,0
seed6188,1,1,0
seed18253,1,1,0
seed2861,0,1,0
seed14692,1,1,0
seed2945,1,1,0
seed17451,1,1,0
seed3156,0,1,0
seed14160,0,1,0
seed1138,0,1,0
seed18939,1,1,0
seed2137,1,1,1
seed2290,0,1,0
seed6203,1,0,0
seed5847,0,1,0
seed12421,0,1,0
seed6609,1,1,0
seed4158,1,0,0
seed14637,0,1,0
seed2196,0,1,0
seed6084,1,1,0
seed12388,1,0,1
seed9853,1,1,0
seed18933,1,1,0
seed5619,0,1,0
seed4019,0,1,0
seed15126,0,1,0
seed0736,1,1,0
seed5200,1,1,0
seed15622,0,1,0
seed8492,0,1,0
seed1962,0,1,0
seed14867,1,1,0
seed9015,1,1,0
seed16347,1,1,0
seed12514,0,0,0
seed4770,1,1,0
seed4165,1,1,0
seed4554,1,1,0
seed6624,0,1,0
seed9150,1,1,0
seed12544,1,1,0
seed10919,0,1,0
seed18015,1,1,1
seed15114,0,1,0
seed3723,1,0,0
seed15798,0,1,0
seed3803,0,0,0
seed7077,1,1,0
seed12575,0,1,0
seed17091,1,1,1
seed3910,0,0,1
seed14172,1,0,0
seed11613,0,1,0
seed14749,0,1,0
seed1434,0,1,0
seed19226,0,1,0
seed4593,1,1,0
seed17407,0,0,0
seed17687,1,1,0
seed12423,1,0,0
seed3143,0,1,0
seed16570,1,0,0
seed5766,0,0,0
seed0943,1,1,0
seed10082,1,1,0
seed5466,0,1,0
seed9266,0,1,0
seed17300,1,1,0
seed16673,1,1,0
seed19077,0,1,0
seed1589,0,1,0
seed13925,1,1,0
seed9769,0,1,0
seed12238,0,1,0
seed19084,0,1,0
seed7539,1,1,0
seed16509,1,1,0
seed14256,0,1,0
seed8588,1,0,0
seed8371,1,1,0
seed18827,0,1,0
seed10879,1,1,1
seed8972,1,1,0
seed6547,1,1,0
seed9025,0,1,0
seed5994,1,0,0
seed12285,0,1,0
seed16294,1,1,0
seed17974,0,1,0
seed11060,1,1,0
seed5053,1,1,0
seed5266,1,1,1
seed1522,1,0,0
seed5213,0,1,0
seed16760,1,0,0
seed19586,1,1,0
seed18675,0,1,0
seed4089,0,1,0
seed5871,0,1,0
seed4317,1,0,1
seed0946,1,1,0
seed0251,1,1,0
seed0266,0,1,0
seed7018,1,0,0
seed19131,0,1,0
seed7319,0,1,0
seed6553,1,1,0
seed6424,0,1,0
seed11192,1,1,0
seed14645,1,1,0
seed6511,1,1,0
seed18965,1,1,0
seed18256,0,1,0
seed19778,1,1,0
seed17409,0,1,0
seed4126,0,1,0
seed1057,1,1,0
seed6389,1,1,0
seed17555,1,1,0
seed17069,1,0,0
seed8529,1,0,1
seed9846,1,1,0
seed7114,0,1,0
seed19915,0,1,0
seed16336,1,1,0
seed12371,1,0,1
seed5025,0,1,0
seed2624,1,1,0
seed19095,1,0,1
seed18837,1,0,0
seed15770,0,1,0
seed3807,0,1,0
seed10343,1,1,0
seed5532,1,1,0
seed1055,1,1,1
seed15165,0,1,0
seed10813,1,1,1
seed6592,1,0,0
seed4159,1,1,1
seed0022,0,1,0
seed4333,0,1,0
seed7630,0,1,0
seed6905,0,1,0
seed1461,0,1,0
seed13576,0,1,0
seed7527,1,1,0
seed19174,0,1,0
seed13542,0,1,0
seed16062,0,1,0
seed2106,0,1,0
seed8744,0,1,0
seed16005,1,0,0
seed15347,0,1,0
seed12734,1,0,1
seed16398,0,1,0
seed4734,0,1,0
seed10221,1,0,0
seed11724,0,0,0
seed1973,1,0,0
seed4058,1,1,0
seed6719,0,1,0
seed3190,1,1,0
seed17455,0,1,0
seed5925,1,0,0
seed6420,1,0,0
seed5144,0,0,0
seed18285,0,1,0
seed17863,0,1,0
seed2876,0,1,0
seed19288,0,1,0
seed2617,0,1,0
seed7956,1,1,0
seed10106,0,1,0
seed13178,0,1,0
seed8554,1,1,0
seed18455,1,1,0
seed3194,1,0,0
seed14671,1,1,0
seed16968,1,1,0
seed16754,0,1,0
seed1338,1,1,0
seed12989,1,1,0
seed1988,0,1,0
seed18744,0,1,0
seed15714,0,0,0
seed10566,0,1,0
seed13282,0,1,0
seed3899,1,0,0
seed0669,1,1,1
seed8245,1,0,0
seed16604,0,1,0
seed0515,1,0,0
seed9874,0,1,0
seed12213,0,1,0
seed9938,1,0,0
seed15574,0,1,0
seed7707,0,1,0
seed13154,1,0,0
seed12703,1,1,1
seed10904,1,0,1
seed1337,1,1,0
seed13969,1,1,0
seed3037,1,1,0
seed8947,1,1,0
seed3531,0,1,0
seed4532,1,0,0
seed14673,1,0,0
seed10042,1,1,0
seed0787,0,1,0
seed0760,0,1,0
seed18711,1,1,0
seed2882,1,0,0
seed17078,1,0,0
seed1374,0,1,0
seed6313,1,0,1
seed6591,1,0,0
seed9744,1,0,0
seed17361,1,1,0
seed11436,0,1,0
seed9202,0,1,0
seed14804,0,1,0
seed12912,0,1,0
seed8752,1,1,0
seed12624,1,1,0
seed12022,1,1,0
seed15286,1,1,1
seed1417,1,0,0
seed19055,1,1,0
seed9789,0,0,0
seed4028,1,1,0
seed4969,0,1,0
seed5563,0,1,0
seed8232,0,1,0
seed13173,0,1,0
seed15070,1,0,0
seed17722,0,1,0
seed18239,1,0,1
seed13893,0,1,0
seed1936,0,1,0
seed16591,1,1,0
seed11834,0,1,0
seed0925,0,1,0
seed1148,1,1,0
seed7940,0,1,0
seed1515,0,1,0
seed2366,0,1,0
seed13402,0,1,0
seed19660,0,1,0
seed15385,0,1,0
seed18373,1,1,0
seed13353,0,1,0
seed12562,0,0,0
seed10694,0,1,0
seed16543,1,0,1
seed14638,1,1,0
seed0544,0,1,1
seed18264,1,1,0
seed0858,0,1,0
seed18188,1,1,0
seed14212,0,1,0
seed2934,0,1,0
seed1217,1,0,0
seed7993,1,1,0
seed18966,1,0,0
seed7537,0,1,0
seed10292,1,0,0
seed7304,1,1,0
seed14161,0,1,0
seed2836,1,1,0
seed18696,1,1,0
seed5884,0,1,0
seed11059,1,1,0
seed0531,1,1,0
seed4127,0,1,0
seed19365,1,1,0
seed13005,1,0,0
seed5457,1,1,0
seed0365,0,0,0
seed17604,0,1,0
seed4511,0,1,0
seed13022,0,1,0
seed3721,0,1,1
seed6804,0,0,0
seed1466,0,1,0
seed16368,0,1,0
seed10943,1,1,0
seed17869,0,1,0
seed12600,0,1,0
seed11936,1,1,0
seed14750,1,1,0
seed14147,1,0,0
seed18336,0,1,0
seed16535,0,1,0
seed11343,1,1,0
seed13185,0,1,0
seed11244,0,1,0
seed9762,0,1,0
seed1658,0,1,0
seed0179,1,0,0
seed17347,1,1,0
seed19032,1,0,0
seed1391,0,1,0
seed17101,0,1,0
seed15170,1,1,0
seed13311,0,1,0
seed7440,0,1,0
seed4932,1,1,0
